timestamp,username,computerid,fileaccesstype,filedestinationdirectory,nearbyusers,computer_user_location,computerroom,computer_user_role,shift_start,shift_end,day_type,assigned_computer_id,nearby_user_roles,file_destination,file_destination_name,file_type
2025-03-26 01:03:44,director1,Computer D,File Modification,C:\Users\janva\Downloads\Director1\Director1_OPENWMOD.docx,['Director1'],Room D,Room D,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,Director,janva,Director1_OPENWMOD.docx,Confidential
2025-03-26 01:03:47,director1,Computer D,File Modification,C:\Users\janva\Downloads\Director1\Director1_OPENWMOD.docx,"['Director2', 'AS2']",Room A,Room D,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,"Director, Administrative Staff",janva,Director1_OPENWMOD.docx,Confidential
2025-03-26 01:03:48,director1,Computer D,File Modification,C:\Users\janva\Downloads\Director1\Director1_OPENWMOD.docx,['Director2'],Room B,Room D,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,Director,janva,Director1_OPENWMOD.docx,Confidential
2025-03-26 01:03:50,director1,Computer D,File Modification,C:\Users\janva\Downloads\Director1\Director1_OPENWMOD.docx,['Director2'],Room B,Room D,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,Director,janva,Director1_OPENWMOD.docx,Confidential
2025-03-26 01:03:53,as1,Computer A0,File Copy,C:\Users\janva\Downloads\AS1_InternalFolder\AS1_COPY_NON_INTERNAL_2.docx,['AS1'],Room A,Room A,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Administrative Staff,janva,AS1_COPY_NON_INTERNAL_2.docx,Non-confidential
2025-03-26 01:03:58,as2,Computer D,File Move,C:\Users\janva\Downloads\AS2_InternalFolder\AS2_MOVE_INTERNAL_1.docx,"['Manager2', 'AS2']",Room D,Room D,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,"Manager, Administrative Staff",janva,AS2_MOVE_INTERNAL_1.docx,Confidential
2025-03-26 01:04:03,as2,Computer D,File Move,C:\Users\janva\Downloads\AS2_InternalFolder\AS2_MOVE_NON_INTERNAL_2.docx,"['Manager2', 'AS2', 'Director1', 'Director2']",Room D,Room D,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,"Manager, Administrative Staff, Director, Director",janva,AS2_MOVE_NON_INTERNAL_2.docx,Non-confidential
2025-03-26 01:04:09,manager1,Computer D,File Opening,C:\Users\janva\Downloads\Manager1\~$nager1_OPENWMOD.docx,"['Director2', 'Director1', 'AS1', 'Manager1']",Room D,Room D,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Director, Director, Administrative Staff, Manager",janva,~$nager1_OPENWMOD.docx,Confidential
2025-03-26 01:04:12,manager1,Computer D,File Modification,C:\Users\janva\Downloads\Manager1\Manager1_OPENWMOD.docx,"['Director2', 'Director1', 'AS1', 'Manager1']",Room D,Room D,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Director, Director, Administrative Staff, Manager",janva,Manager1_OPENWMOD.docx,Confidential
2025-03-26 01:04:13,manager1,Computer D,File Modification,C:\Users\janva\Downloads\Manager1\Manager1_OPENWMOD.docx,"['Director2', 'Director1', 'AS1', 'Manager1']",Room D,Room D,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Director, Director, Administrative Staff, Manager",janva,Manager1_OPENWMOD.docx,Confidential
2025-03-26 01:04:15,manager1,Computer D,File Modification,C:\Users\janva\Downloads\Manager1\Manager1_OPENWMOD.docx,"['Director2', 'Director1', 'AS1', 'Manager1']",Room D,Room D,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Director, Director, Administrative Staff, Manager",janva,Manager1_OPENWMOD.docx,Confidential
2025-03-26 01:04:19,manager2,Computer A0,File Move,C:\Users\janva\Downloads\Manager2_InternalFolder\Manager2_MOVE_INTERNAL_1.docx,['Manager2'],Room A,Room A,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Manager,janva,Manager2_MOVE_INTERNAL_1.docx,Confidential
2025-03-26 01:04:22,director1,Computer C0,File Copy,C:\Users\janva\Downloads\ExternalDrive\Director1_COPY_EXTERNAL_1.docx,"['Manager1', 'AS2', 'Director1']",Room C,Room C,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,"Manager, Administrative Staff, Director",janva,Director1_COPY_EXTERNAL_1.docx,Confidential
2025-03-26 01:04:27,as2,Computer D,File Move,C:\Users\janva\Downloads\AS2_InternalFolder\AS2_MOVE_NON_INTERNAL_3.docx,"['AS2', 'Director2']",Room D,Room D,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,"Administrative Staff, Director",janva,AS2_MOVE_NON_INTERNAL_3.docx,Non-confidential
2025-03-26 01:04:31,manager2,Computer D,File Copy,C:\Users\janva\Downloads\ExternalDrive\Manager2_COPY_NON_EXTERNAL_3.docx,"['Manager2', 'Manager1', 'AS1', 'Director2']",Room D,Room D,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Manager, Manager, Administrative Staff, Director",janva,Manager2_COPY_NON_EXTERNAL_3.docx,Non-confidential
2025-03-26 01:04:35,as1,Computer D,File Copy,C:\Users\janva\Downloads\AS1_InternalFolder\AS1_COPY_INTERNAL_2.docx,"['Director2', 'AS1', 'AS2']",Room D,Room D,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,"Director, Administrative Staff, Administrative Staff",janva,AS1_COPY_INTERNAL_2.docx,Confidential
2025-03-26 01:04:39,as2,Computer C0,File Deletion,C:\Users\janva\Downloads\AS2\AS2_DELETE_1.docx,['AS2'],Room C,Room C,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Administrative Staff,janva,AS2_DELETE_1.docx,Confidential
2025-03-26 01:04:44,manager1,Computer C1,File Move,C:\Users\janva\Downloads\AS2\Manager1_MOVE_NON_OTHERS_1.docx,['Manager1'],Room C,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Manager,janva,Manager1_MOVE_NON_OTHERS_1.docx,Non-confidential
2025-03-26 01:04:50,director1,Computer D,File Opening,C:\Users\janva\Downloads\Director1\~$rector1_OPENWMOD_NON.docx,"['Manager2', 'AS2', 'Director1', 'AS1']",Room D,Room D,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,"Manager, Administrative Staff, Director, Administrative Staff",janva,~$rector1_OPENWMOD_NON.docx,Non-confidential
2025-03-26 01:04:50,director1,Computer D,File Modification,C:\Users\janva\Downloads\Director1\Director1_OPENWMOD_NON.docx,"['Manager2', 'AS2', 'Director1', 'AS1']",Room D,Room D,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,"Manager, Administrative Staff, Director, Administrative Staff",janva,Director1_OPENWMOD_NON.docx,Non-confidential
2025-03-26 01:04:53,director1,Computer D,File Modification,C:\Users\janva\Downloads\Director1\Director1_OPENWMOD_NON.docx,['Director2'],Room C,Room D,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,Director,janva,Director1_OPENWMOD_NON.docx,Non-confidential
2025-03-26 01:04:54,director1,Computer D,File Modification,C:\Users\janva\Downloads\Director1\Director1_OPENWMOD_NON.docx,['Director2'],Room C,Room D,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,Director,janva,Director1_OPENWMOD_NON.docx,Non-confidential
2025-03-26 01:04:56,director1,Computer D,File Modification,C:\Users\janva\Downloads\Director1\Director1_OPENWMOD_NON.docx,['Director2'],Room C,Room D,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,Director,janva,Director1_OPENWMOD_NON.docx,Non-confidential
2025-03-26 01:04:58,manager1,Computer C0,File Copy,C:\Users\janva\Downloads\ExternalDrive\Manager1_COPY_NON_EXTERNAL_2.docx,"['Manager1', 'Director1']",Room C,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Manager, Director",janva,Manager1_COPY_NON_EXTERNAL_2.docx,Non-confidential
2025-03-26 01:05:03,as2,Computer A1,File Move,C:\Users\janva\Downloads\AS2_InternalFolder\AS2_MOVE_NON_INTERNAL_4.docx,"['Manager1', 'AS2']",Room A,Room A,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,"Manager, Administrative Staff",janva,AS2_MOVE_NON_INTERNAL_4.docx,Non-confidential
2025-03-26 01:05:07,manager1,Computer A1,File Copy,C:\Users\janva\Downloads\ExternalDrive\Manager1_COPY_NON_EXTERNAL_3.docx,['Manager1'],Room A,Room A,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Manager,janva,Manager1_COPY_NON_EXTERNAL_3.docx,Non-confidential
2025-03-26 01:05:11,as1,Computer C1,File Move,C:\Users\janva\Downloads\ExternalDrive\AS1_MOVE_EXTERNAL_3.docx,"['AS1', 'Manager2']",Room C,Room C,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,"Administrative Staff, Manager",janva,AS1_MOVE_EXTERNAL_3.docx,Confidential
2025-03-26 01:05:16,manager2,Computer C0,File Move,C:\Users\janva\Downloads\Manager2_InternalFolder\Manager2_MOVE_INTERNAL_2.docx,['Manager2'],Room C,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Manager,janva,Manager2_MOVE_INTERNAL_2.docx,Confidential
2025-03-26 01:05:20,director1,Computer D,File Move,C:\Users\janva\Downloads\ExternalDrive\Director1_MOVE_NON_EXTERNAL_1.docx,['Director1'],Room D,Room D,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,Director,janva,Director1_MOVE_NON_EXTERNAL_1.docx,Non-confidential
2025-03-26 01:05:24,director2,Computer A1,File Copy,C:\Users\janva\Downloads\Director2_InternalFolder\Director2_COPY_INTERNAL_1.docx,['Director2'],Room A,Room A,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,Director,janva,Director2_COPY_INTERNAL_1.docx,Confidential
2025-03-26 01:05:28,director1,Computer A0,File Move,C:\Users\janva\Downloads\ExternalDrive\Director1_MOVE_EXTERNAL_1.docx,"['Director2', 'Director1']",Room A,Room A,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,"Director, Director",janva,Director1_MOVE_EXTERNAL_1.docx,Confidential
2025-03-26 01:05:33,manager2,Computer D,File Copy,C:\Users\janva\Downloads\AS1\Manager2_COPY_OTHERS_1.docx,['Manager2'],Room D,Room D,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Manager,janva,Manager2_COPY_OTHERS_1.docx,Confidential
2025-03-26 01:05:36,as1,Computer A1,File Copy,C:\Users\janva\Downloads\ExternalDrive\AS1_COPY_NON_EXTERNAL_1.docx,['AS1'],Room A,Room A,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Administrative Staff,janva,AS1_COPY_NON_EXTERNAL_1.docx,Non-confidential
2025-03-26 01:05:40,as1,Computer C1,File Copy,C:\Users\janva\Downloads\ExternalDrive\AS1_COPY_NON_EXTERNAL_2.docx,"['Manager1', 'AS2', 'AS1']",Room C,Room C,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,"Manager, Administrative Staff, Administrative Staff",janva,AS1_COPY_NON_EXTERNAL_2.docx,Non-confidential
2025-03-26 01:05:44,as2,Computer D,File Copy,C:\Users\janva\Downloads\AS2_InternalFolder\AS2_COPY_NON_INTERNAL_2.docx,['AS2'],Room D,Room D,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Administrative Staff,janva,AS2_COPY_NON_INTERNAL_2.docx,Non-confidential
2025-03-26 01:05:49,manager2,Computer A1,File Move,C:\Users\janva\Downloads\ExternalDrive\Manager2_MOVE_EXTERNAL_1.docx,['Manager2'],Room A,Room A,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Manager,janva,Manager2_MOVE_EXTERNAL_1.docx,Confidential
2025-03-26 01:05:52,as1,Computer A0,File Copy,C:\Users\janva\Downloads\AS1_InternalFolder\AS1_COPY_INTERNAL_3.docx,"['AS1', 'Director1']",Room A,Room A,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,"Administrative Staff, Director",janva,AS1_COPY_INTERNAL_3.docx,Confidential
2025-03-26 01:05:59,as2,Computer C1,File Opening,C:\Users\janva\Downloads\AS2\~$2_OPENWMOD_NON.docx,['AS2'],Room C,Room C,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Administrative Staff,janva,~$2_OPENWMOD_NON.docx,Non-confidential
2025-03-26 01:06:03,as2,Computer C1,File Modification,C:\Users\janva\Downloads\AS2\AS2_OPENWMOD_NON.docx,['AS2'],Room C,Room C,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Administrative Staff,janva,AS2_OPENWMOD_NON.docx,Non-confidential
2025-03-26 01:06:05,as2,Computer C1,File Modification,C:\Users\janva\Downloads\AS2\AS2_OPENWMOD_NON.docx,['AS2'],Room C,Room C,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Administrative Staff,janva,AS2_OPENWMOD_NON.docx,Non-confidential
2025-03-26 01:06:07,as2,Computer C1,File Modification,C:\Users\janva\Downloads\AS2\AS2_OPENWMOD_NON.docx,['AS2'],Room C,Room C,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Administrative Staff,janva,AS2_OPENWMOD_NON.docx,Non-confidential
2025-03-26 01:06:12,as2,Computer A0,File Copy,C:\Users\janva\Downloads\AS2_InternalFolder\AS2_COPY_INTERNAL_3.docx,"['Manager1', 'AS2', 'Director2']",Room A,Room A,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,"Manager, Administrative Staff, Director",janva,AS2_COPY_INTERNAL_3.docx,Confidential
2025-03-26 01:06:16,director2,Computer A1,File Move,C:\Users\janva\Downloads\Director2_InternalFolder\Director2_MOVE_NON_INTERNAL_1.docx,"['Manager2', 'Director1', 'AS2', 'Director2', 'AS1']",Room A,Room A,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,"Manager, Director, Administrative Staff, Director, Administrative Staff",janva,Director2_MOVE_NON_INTERNAL_1.docx,Non-confidential
2025-03-26 01:06:23,manager2,Computer D,File Opening,C:\Users\janva\Downloads\Manager2\~$nager2_OPEN.docx,['Manager2'],Room D,Room D,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Manager,janva,~$nager2_OPEN.docx,Confidential
2025-03-26 01:06:29,as2,Computer C1,File Move,C:\Users\janva\Downloads\AS2_InternalFolder\AS2_MOVE_NON_INTERNAL_5.docx,"['AS2', 'Director1']",Room C,Room C,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,"Administrative Staff, Director",janva,AS2_MOVE_NON_INTERNAL_5.docx,Non-confidential
2025-03-26 01:06:36,director2,Computer A1,File Opening,C:\Users\janva\Downloads\Director2\~$rector2_OPEN.docx,"['AS2', 'Director2']",Room A,Room A,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,"Administrative Staff, Director",janva,~$rector2_OPEN.docx,Confidential
2025-03-26 01:06:43,manager2,Computer A0,File Copy,C:\Users\janva\Downloads\AS2\Manager2_COPY_NON_OTHERS_1.docx,"['Manager2', 'Manager1', 'AS2']",Room A,Room A,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Manager, Manager, Administrative Staff",janva,Manager2_COPY_NON_OTHERS_1.docx,Non-confidential
2025-03-26 01:06:48,manager2,Computer C0,File Copy,C:\Users\janva\Downloads\AS1\Manager2_COPY_NON_OTHERS_2.docx,"['Manager1', 'Manager2']",Room C,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Manager, Manager",janva,Manager2_COPY_NON_OTHERS_2.docx,Non-confidential
2025-03-26 01:06:53,manager1,Computer C1,File Copy,C:\Users\janva\Downloads\ExternalDrive\Manager1_COPY_EXTERNAL_2.docx,"['AS1', 'Manager1', 'Director2', 'AS2']",Room C,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Administrative Staff, Manager, Director, Administrative Staff",janva,Manager1_COPY_EXTERNAL_2.docx,Confidential
2025-03-26 01:07:00,manager2,Computer C1,File Opening,C:\Users\janva\Downloads\Manager2\~$nager2_OPEN_NON.docx,"['Manager2', 'Director2', 'AS2']",Room C,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Manager, Director, Administrative Staff",janva,~$nager2_OPEN_NON.docx,Non-confidential
2025-03-26 01:07:01,manager2,Computer C1,File Modification,C:\Users\janva\Downloads\Manager2\Manager2_OPEN_NON.docx,"['Manager2', 'Director2', 'AS2']",Room C,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Manager, Director, Administrative Staff",janva,Manager2_OPEN_NON.docx,Non-confidential
2025-03-26 01:07:08,director2,Computer A0,File Deletion,C:\Users\janva\Downloads\Director2\Director2_DELETE_NON_1.docx,"['Director2', 'Manager2']",Room A,Room A,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,"Director, Manager",janva,Director2_DELETE_NON_1.docx,Non-confidential
2025-03-26 01:07:13,director1,Computer C1,File Deletion,C:\Users\janva\Downloads\Director1\Director1_DELETE_NON_2.docx,['Director1'],Room C,Room C,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,Director,janva,Director1_DELETE_NON_2.docx,Non-confidential
2025-03-26 01:07:18,manager1,Computer C0,File Copy,C:\Users\janva\Downloads\AS2\Manager1_COPY_NON_OTHERS_3.docx,['Manager1'],Room C,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Manager,janva,Manager1_COPY_NON_OTHERS_3.docx,Non-confidential
2025-03-26 01:07:25,director1,Computer C0,File Opening,C:\Users\janva\Downloads\Director1\~$rector1_OPENWMOD.docx,"['Director1', 'Manager2', 'Director2']",Room C,Room C,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,"Director, Manager, Director",janva,~$rector1_OPENWMOD.docx,Confidential
2025-03-26 01:07:28,director1,Computer C0,File Modification,C:\Users\janva\Downloads\Director1\Director1_OPENWMOD.docx,"['Director1', 'Manager2', 'Director2']",Room C,Room C,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,"Director, Manager, Director",janva,Director1_OPENWMOD.docx,Confidential
2025-03-26 01:07:30,director1,Computer C0,File Modification,C:\Users\janva\Downloads\Director1\Director1_OPENWMOD.docx,"['Director1', 'Manager2', 'Director2']",Room C,Room C,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,"Director, Manager, Director",janva,Director1_OPENWMOD.docx,Confidential
2025-03-26 01:07:32,director1,Computer C0,File Modification,C:\Users\janva\Downloads\Director1\Director1_OPENWMOD.docx,"['Director1', 'Manager2', 'Director2']",Room C,Room C,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,"Director, Manager, Director",janva,Director1_OPENWMOD.docx,Confidential
2025-03-26 01:07:38,as2,Computer A0,File Copy,C:\Users\janva\Downloads\AS2_InternalFolder\AS2_COPY_INTERNAL_4.docx,"['Manager1', 'AS2']",Room A,Room A,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,"Manager, Administrative Staff",janva,AS2_COPY_INTERNAL_4.docx,Confidential
2025-03-26 01:07:44,as2,Computer C1,File Move,C:\Users\janva\Downloads\AS2_InternalFolder\AS2_MOVE_NON_INTERNAL_6.docx,['AS2'],Room C,Room C,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Administrative Staff,janva,AS2_MOVE_NON_INTERNAL_6.docx,Non-confidential
2025-03-26 00:58:15,as2,Computer D,File Opening,C:\Users\janva\Downloads\AS2\~$2_OPENWMOD.docx,['Director1'],Room C,Room D,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Director,janva,~$2_OPENWMOD.docx,Confidential
2025-03-26 00:58:16,as2,Computer D,File Modification,C:\Users\janva\Downloads\AS2\AS2_OPENWMOD.docx,['Director1'],Room C,Room D,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Director,janva,AS2_OPENWMOD.docx,Confidential
2025-03-26 00:58:19,as2,Computer D,File Modification,C:\Users\janva\Downloads\AS2\AS2_OPENWMOD.docx,['Director1'],Room C,Room D,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Director,janva,AS2_OPENWMOD.docx,Confidential
2025-03-26 00:58:21,as2,Computer D,File Modification,C:\Users\janva\Downloads\AS2\AS2_OPENWMOD.docx,['Director1'],Room C,Room D,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Director,janva,AS2_OPENWMOD.docx,Confidential
2025-03-26 00:58:30,director2,Computer A1,File Opening,C:\Users\janva\Downloads\Director2\~$rector2_OPEN.docx,['Manager2'],Room B,Room A,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,Manager,janva,~$rector2_OPEN.docx,Confidential
2025-03-26 00:58:31,director2,Computer A1,File Modification,C:\Users\janva\Downloads\Director2\Director2_OPEN.docx,['Manager2'],Room B,Room A,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,Manager,janva,Director2_OPEN.docx,Confidential
2025-03-26 00:58:35,director1,Computer A1,File Move,C:\Users\janva\Downloads\Director1_InternalFolder\Director1_MOVE_INTERNAL_1.docx,['Manager2'],Room D,Room A,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,Manager,janva,Director1_MOVE_INTERNAL_1.docx,Confidential
2025-03-26 00:58:42,as1,Computer A1,File Opening,C:\Users\janva\Downloads\AS1\~$1_OPENWMOD_NON.docx,['Manager2'],Room B,Room A,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Manager,janva,~$1_OPENWMOD_NON.docx,Non-confidential
2025-03-26 00:58:43,as1,Computer A1,File Modification,C:\Users\janva\Downloads\AS1\AS1_OPENWMOD_NON.docx,['Manager2'],Room B,Room A,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Manager,janva,AS1_OPENWMOD_NON.docx,Non-confidential
2025-03-26 00:58:45,as1,Computer A1,File Modification,C:\Users\janva\Downloads\AS1\AS1_OPENWMOD_NON.docx,['Manager2'],Room B,Room A,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Manager,janva,AS1_OPENWMOD_NON.docx,Non-confidential
2025-03-26 00:58:48,as1,Computer A1,File Modification,C:\Users\janva\Downloads\AS1\AS1_OPENWMOD_NON.docx,['Manager2'],Room B,Room A,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Manager,janva,AS1_OPENWMOD_NON.docx,Non-confidential
